ADDRESS, HALO, VET, DBET, VTHO, HXRO, HST, EVED, ZRX, PEG, OMG, USDC, BAT, BTC, FLASH, HETH, FCT, uDOO
0x8c4d3A656C281317b51b834Fe48105F50fC68288, 7500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x6709238615509Df0bE0E5cC8733ded33786AcfCD, 2759974040617990802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x8732D7442382096D573b04bc6166Df2B10fE98F1, 7500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xed2EB93625f7C3a7d3232eaABDF615e478c99847, 10368773559584484890, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 357828000207000, 0, 0
0x0fe23bF5959a7f42e8b85f852BF080115fAB3473, 1053955921664222893770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x2f2D42e3AB6314e567e39d9c46Abb5d34740A6c7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xec473FA4A3AD75f9976818bC4961ca864aeC36bC, 518339671462948928113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xa0322E5CbccDc1f9BD4B2DBb8FE8ceCe9A168736, 1016314033529601341572, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xbEbF0C2013dd17EB6ABC6d78Ad09480c64Ec654E, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x5feeD0b6314330C2a6c68eFc3bc3Db81712AC9B3, 2500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x8f50FD57B2B80d2BbFc1861660465d00bF3F071C, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xFC90016AD58B4495975ca1a938e15Cf081aD07cC, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xF31b83E2b52F0007Ce9cE1BDe2c81952777d931d, 2500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x7eA3E13255E9BBdB7c63C1E12CD7ef8083451598, 18855540664951014777, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x99cE50Aac777b7Ebbf12325930E2dA4165A77bf0, 1000000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x67186cd08ceB2DBDa37d27d52C3cf21B2f3f582B, 518339671462948928113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xA4EE8B33921c005ecb83e6973453dd62d9031aEb, 2500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xB4709549bD2f7b21C0636B087E4b176C4c25514b, 5044359479800123670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x2e1FCd3FFDB53544CE69603336E1C59dC0D0c058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x4AbF48Bd91b8aEBC9fBC2C93E94146A436e5d2a4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xcB2DD9a8bfA003365967f826F2e04D559b62a472, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xc604BC8adE6cDc85f69cF224071329baf3CA8eb8, 8041378335634216181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xB58B0835C90695Cf80A53b75B0042d8256A2C2A9, 510314504866694879389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xc15CD4c6eEabfFD336899a8eC44942B279AadD68, 505899946043165467625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x8a40bfc9b81a3aC7eDC4c4c5C602932cB0B5267e, 7500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x96ab106bA3302B7FDdb6c81929f8D08C3197DDe8, 4135710316425998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xD4696DbE6Eb5c37C50D5808A2Bb291ec710d67cD, 14988108562602892996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45000000000000, 0, 0
0xa583276d43185501d5E97f276FEB359aC2aA859E, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xC30E7E7A1d1CA689847117B476daE4D7fa540adE, 2500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x79Ef92a75A7De761F72c276E8812BA3fAcb6ebC2, 1011510394736842105263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x3f0B951F11bDd9DC593c2570D59DE1872aCde8d3, 100320947113226290488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xB34D0554b1785ac123e9824d0569c09cd6c6B9c9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xaaAEd33fd69d9fB88c828B4FEbe34dE13DBAD3d6, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x0b26d9f19B490DAD8b861af8E24E8F7223C495B8, 1000000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x09E0B7badb2dE766F242F3A64884F9707759c914, 1011510394736842105263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xC7Cc3aC6F84DCdDf13a4cbc0aFB4f8C86d4F9cb1, 14081924175627229034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xbC11672aeea2763ac79F4Eb7C3A1c9A288A42655, 49908172760347066696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x526476789702825634DB1B66112B2fDDF4F619b6, 510314504866694879389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x156f84CF189292f17ce0560804069f63F40Ccd3D, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xe24913468e3F1F9C6BCD553f2651cfad8dA54745, 7500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x21e7dCb51cA60bbbE461956d0e129d78a1A39c87, 1000000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x5294A816063b9141A109Bb7B39B945bAc36D8F7c, 200000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xC16fB751f36f1E059c785D2d963F9177e68ba276, 333878057553956833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x68ac2AE5721E1f4c65b2bA8C03d41C790C5023f7, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xa8a75cA52c652Df3fEEfD49d07D6b8CC04E8783a, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xEf45c2D9a6Cb25bE946B8EeB435e788563f70681, 5334891751157847831, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x9ef1552E8D4C7BFB22bE8D1b449FEf27eB782C83, 1000000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x972F7232aA553d91228B9634cB96F12d5247a7bF, 1000000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x08228cFCfb744582Cf0B8658078874E092caF9D8, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xE8f12696450C6c45e2Fc07CdBb0F2AD1aEf099a8, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xf6E3d1aA75Abcd9869dB61272C3c231ed5F3343D, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xbBA1FaE73a1A27271083954117ed932BDe98EC79, 2500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x1BAA3518240eb10DCd0FeAd44b0E4D0Ee8B2b7C7, 1000000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x9Df312eD706Eb1167634B5498a9A0AA8ca872c6b, 2500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x32804Ca4E79a3037aaB91Aac008d5535E34DB364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xCe1A1B0ca1B527f0c434e8E6b487ef7e02Dd6014, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xBdc82d554eC271df5818FE96acd2493317e83cef, 13595070596129388966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1789500000069000, 0, 0
0xf8A650D1EC8AC3278B04a1ac73265f5D1b62f8A8, 1000000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x9C0AE92F77925E56314F1Eefe39482A677a4a2A0, 1000000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x93124F6290CE15A9DEa2B155510210AE00E34A41, 1053955921664222893770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x48e6274014e1Ed2D20b86224Bda5280FfEf0f307, 2500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x91E0BE4f8a30D9A1eaB2495A25E0f00C1eb42897, 78546136058791839898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x734dF895393848F124a4550d8d75F3259D2011B7, 503721536753895135934, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xf931C6ab228df7F1332D34fa67Cd189e9e3b7128, 1000000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x2f4967A19c5d647F77F60395B45280EbE1DF5D7f, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x0563b46794De37595Fa9Bd086c1Feb5974717b59, 2500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xfbdBce7A97D0d0ee2bfE0DA6BBfABA6Ac682FB4a, 128890429591190197691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9999999958000, 0, 0
0x15a4360574794f206419EfD06182F914cD24b62F, 1637512137750722818, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x13967e37502F9a9c8856d9c3B5bF8b4FC146a5b2, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x6204870da0F5243E0C79dCc71fcb05384A7354B8, 8998921315087673986, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x28790D7016870c1e27A5680e26a501a95a527138, 1000000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xA588A4b7c4b086EBfC495fe423Ed8c41eD91Cd00, 2500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x2a265A40326D7BEAF5f686743Ce51751436BAACA, 2500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xE37e9975A727920C0b9660d9160c421bC8d2B10d, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x787738E46DaA4d81190807485215F42654aBB08B, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x4fBe7a074bf7EC4235B58d9EA307a5859F942c97, 477406615044708766449, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x9a206DDCf2A2b173d47B2757f30cb76F7102F9B4, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xFFbf93E6aa398649fc67EF18B43EfaDF34ce3D3c, 37538547604145315138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x82D39A42a4FF89Eb5ad261A634FCa580B6C28397, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xC7B780C06Cca03269556F1b06fA674Dce690236B, 1000000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x7C7B8e73559Af64bA8e6A7B681F9bFe2aFC31DD5, 1000000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x2b8ee03afA93E93C91fA5f4195E742301f132aAA, 155220893156391761531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x595535F181Dd3ef0e6b1f6deB42c847cBD9BA5af, 175799426150189851493, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x9795bf376a9E211b97849bd427493769F939d178, 200000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x2183366071B37E1FC4E43f54E1bEBf78c9e457dD, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xeD3f2A1063582c18dfd2c19380c4B9D7C676A9f0, 1000000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xC748FD0a02132e8AaD32d3BB4746DF022A8D8aa2, 1000000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x2ac4F4acC0f2Fea28F49132D028aa212B4f12F8D, 502598469646520145198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x00FA31C6c54B53a9c583201eF19e0c38CC961c29, 1000000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x90171a5e9F1782a85B5AAc71BdB992D61D1dE089, 103693973513848798082, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6275128798143801340, 0, 0
0xDbdA74885801C18aACda85afd7c32086501Cb5e6, 1000000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x7b5d04a5b5D2c9b8d53b2A374beab17c26c480C5, 2500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x33895B50cfBA682fbFfD3764bc06BF70a9b500CE, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xC1040d869A2C11d4AA37fAf817072D01fe51Ac00, 1000000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xA6b196f13756A69129919Ad8a5553ebE5ae1D6A4, 1000000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x95cc81D4687e6eb68656780D9f642F28C6D659F9, 15196518359062970129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x801d1e036f09D9C8f191131148Ac34453Aa1442b, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xDC9D08ED8a7c249C2882c5766d71F78Ccb7A38eb, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x4d8e7024d263d60545c9F48C385a13613aF87222, 241519125412079707912, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x5AE36fe8e0BDF498bECf815F94aDe76513616982, 7500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x43891Af45Fe548e150f6fC53eb2151db3C692D1D, 1000000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x3901d8C25BD4CFa27eDA6Df3271e3ce068f4b49A, 7500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x1EA85C7aE953a90c2cFC80932Bcf0025bc26F8B9, 2500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x6DC333d612C351427c21e0818FAa13d1A518E837, 94519461245544596014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x59D666C67D93D0Fe6435B40b6a05526C099F3f07, 7500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x01328CA156D14e57a0B6873248a1d4De24Ce8432, 7500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x7A34849a1f90aF7e38C561f32d1DFF6e5ED2F01e, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xfB273E8f580ca75DB670942a9B61317Ae0Aa5E6E, 1000000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x69bc0c86837e4a76715ECD3d001a1EF396A39c83, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xed374e0CDeDC6CFf67ac4A168dC3a9ca2b527e80, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xA80f78d11e365CF6f4f8196B57Ed31317FD344df, 1000000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xB7d77591433A037B17b8d80f268b493F98Aaf562, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x6356C8bf333F988A029335a63ad6d6AD96fA9de4, 2500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xFcf084735543c7384c3a68222eA27766C9b00F49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x508625255C338832783Bfa0Ae00eB67B0784Ab53, 7500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x6950daF533A32E454F438b9cF1A71BD80aa27832, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x705c2EdbD68EcD031B0f1D4C4a168e36d8E9e2Bd, 2500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x4bE1f747caB6171Ec26d374175DEf8825af47b74, 1000000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x0349bD269251e90F5722bf3278A34cfA16b3323D, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xceD7D0A304Eef8f67c5291f6Bb68f435dAec27c1, 1000000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xFf925EdF410D67aE373991E680e60ff2Af5fcc23, 894590299474492785, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x65F33042064f44CBBA78ECca6D3AD4B5a1BA8db2, 1000000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x49E69C983fee207a189A5495119bAEdf6c8c2D58, 2500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x5dDdD2E1C6B02E99EB1779695636B287c07c60C6, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xb142018090ff1A970df5F55FC6194b250b07D67b, 1000000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x1d54fe11448E135B3e8C79e090515263a683d496, 1000000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x07ff704e4A078F3441bbB77a4b341481b4CF81Bb, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xd77BE8f591C927115C6a800e0f0244b650926e0b, 2500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xa0EAf298a74937026B624D7FB1ed9C9CdE5F789D, 501031450486669487938, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x3a2039753dFa83a1aEC6c57dE203da986DB687f6, 100200000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x16d62304EDC10a5109Ba2Ba32Da1eFf29B774fdB, 2500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x919692619CC73cDa3805a16Cc17574Eb0E9e6E70, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x1B68f7Eb6f0a5B8a0BB41E1a1546589FC086fc58, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xE56b0A46842A931D6Affe424e69D8D735207f9a4, 1000000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x2D11100C3074d8B47AF23B35336ef7585Ca3FDeA, 1000000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xD3FB5D2cae378c4EE3F26cAFC784879453cd80Aa, 1011510394736842105263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xE01824e0CF52ece28A0479434220eDA77114Ce16, 50000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x082f33cF8EeA971107607646E6C6e5301C77Ad1D, 73229273521087521809, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x8bf119BF731e5E6Bc1f15F3f7222089c582FA178, 500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x44AFF9e7d95078eDA17091B25D5e6AEF2751DeCd, 100320947113226293906, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xE08D880b8a1f30d8423b57cBd94FE35b435ee43E, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x5Ef435a6eC8C1146D8a9537667Ab19E1eA4Ae062, 1000000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xaAD3C2EB59Cf79faB2e136922e1DC27bF1b24f63, 7500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x8E251Ea2A26b9B3f8a765f5D7E0a4ced53661450, 2500000000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
